db	statement_id	enum_file	enum_line	prepare_file	prepare_line	connection	rust_statement	sql_preview	notes
hotfixes	HOTFIX_SEL_ARMOR_LOCATION	database/Database/Implementation/HotfixDatabase.h	67	database/Database/Implementation/HotfixDatabase.cpp	97	CONNECTION_SYNCH	-	SELECT ID, Clothmodifier, Leathermodifier, Chainmodifier, Platemodifier, Modifier FROM armor_location WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_ARMOR_LOCATION_MAX_ID	database/Database/Implementation/HotfixDatabase.h	68	database/Database/Implementation/HotfixDatabase.cpp	99	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM armor_location	prepare_macro
hotfixes	HOTFIX_SEL_ARTIFACT	database/Database/Implementation/HotfixDatabase.h	70	database/Database/Implementation/HotfixDatabase.cpp	102	CONNECTION_SYNCH	-	SELECT Name, ID, UiTextureKitID, UiNameColor, UiBarOverlayColor, UiBarBackgroundColor, ChrSpecializationID, Flags, ArtifactCategoryID, UiModelSceneID, SpellVisualKitID FROM artifact WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_ARTIFACT_MAX_ID	database/Database/Implementation/HotfixDatabase.h	71	database/Database/Implementation/HotfixDatabase.cpp	104	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM artifact	prepare_macro
hotfixes	HOTFIX_SEL_ARTIFACT_LOCALE	database/Database/Implementation/HotfixDatabase.h	72	database/Database/Implementation/HotfixDatabase.cpp	105	CONNECTION_SYNCH	-	SELECT ID, Name_lang FROM artifact_locale WHERE (`VerifiedBuild` > 0) = ? AND locale = ?	prepare_macro
hotfixes	HOTFIX_SEL_ARTIFACT_APPEARANCE	database/Database/Implementation/HotfixDatabase.h	74	database/Database/Implementation/HotfixDatabase.cpp	108	CONNECTION_SYNCH	-	SELECT Name, ID, ArtifactAppearanceSetID, DisplayIndex, UnlockPlayerConditionID, ItemAppearanceModifierID, UiSwatchColor, UiModelSaturation, UiModelOpacity, OverrideShapeshiftFormID, OverrideShapeshiftDisplayID, UiItemAp...	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_ARTIFACT_APPEARANCE_MAX_ID	database/Database/Implementation/HotfixDatabase.h	75	database/Database/Implementation/HotfixDatabase.cpp	111	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM artifact_appearance	prepare_macro
hotfixes	HOTFIX_SEL_ARTIFACT_APPEARANCE_LOCALE	database/Database/Implementation/HotfixDatabase.h	76	database/Database/Implementation/HotfixDatabase.cpp	112	CONNECTION_SYNCH	-	SELECT ID, Name_lang FROM artifact_appearance_locale WHERE (`VerifiedBuild` > 0) = ? AND locale = ?	prepare_macro;multiline_sql
hotfixes	HOTFIX_SEL_ARTIFACT_APPEARANCE_SET	database/Database/Implementation/HotfixDatabase.h	78	database/Database/Implementation/HotfixDatabase.cpp	116	CONNECTION_SYNCH	-	SELECT Name, Description, ID, DisplayIndex, UiCameraID, AltHandUICameraID, ForgeAttachmentOverride, Flags, ArtifactID FROM artifact_appearance_set WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_ARTIFACT_APPEARANCE_SET_MAX_ID	database/Database/Implementation/HotfixDatabase.h	79	database/Database/Implementation/HotfixDatabase.cpp	118	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM artifact_appearance_set	prepare_macro
hotfixes	HOTFIX_SEL_ARTIFACT_APPEARANCE_SET_LOCALE	database/Database/Implementation/HotfixDatabase.h	80	database/Database/Implementation/HotfixDatabase.cpp	119	CONNECTION_SYNCH	-	SELECT ID, Name_lang, Description_lang FROM artifact_appearance_set_locale WHERE (`VerifiedBuild` > 0) = ? AND locale = ?	prepare_macro;multiline_sql
hotfixes	HOTFIX_SEL_ARTIFACT_CATEGORY	database/Database/Implementation/HotfixDatabase.h	82	database/Database/Implementation/HotfixDatabase.cpp	123	CONNECTION_SYNCH	-	SELECT ID, XpMultCurrencyID, XpMultCurveID FROM artifact_category WHERE (`VerifiedBuild` > 0) = ?	direct_prepare
hotfixes	HOTFIX_SEL_ARTIFACT_CATEGORY_MAX_ID	database/Database/Implementation/HotfixDatabase.h	83	database/Database/Implementation/HotfixDatabase.cpp	124	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM artifact_category	prepare_macro
hotfixes	HOTFIX_SEL_ARTIFACT_POWER	database/Database/Implementation/HotfixDatabase.h	85	database/Database/Implementation/HotfixDatabase.cpp	127	CONNECTION_SYNCH	-	SELECT DisplayPosX, DisplayPosY, ID, ArtifactID, MaxPurchasableRank, Label, Flags, Tier FROM artifact_power WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_ARTIFACT_POWER_MAX_ID	database/Database/Implementation/HotfixDatabase.h	86	database/Database/Implementation/HotfixDatabase.cpp	129	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM artifact_power	prepare_macro
hotfixes	HOTFIX_SEL_ARTIFACT_POWER_LINK	database/Database/Implementation/HotfixDatabase.h	88	database/Database/Implementation/HotfixDatabase.cpp	132	CONNECTION_SYNCH	-	SELECT ID, PowerA, PowerB FROM artifact_power_link WHERE (`VerifiedBuild` > 0) = ?	direct_prepare
hotfixes	HOTFIX_SEL_ARTIFACT_POWER_LINK_MAX_ID	database/Database/Implementation/HotfixDatabase.h	89	database/Database/Implementation/HotfixDatabase.cpp	133	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM artifact_power_link	prepare_macro
hotfixes	HOTFIX_SEL_ARTIFACT_POWER_PICKER	database/Database/Implementation/HotfixDatabase.h	91	database/Database/Implementation/HotfixDatabase.cpp	136	CONNECTION_SYNCH	-	SELECT ID, PlayerConditionID FROM artifact_power_picker WHERE (`VerifiedBuild` > 0) = ?	direct_prepare
hotfixes	HOTFIX_SEL_ARTIFACT_POWER_PICKER_MAX_ID	database/Database/Implementation/HotfixDatabase.h	92	database/Database/Implementation/HotfixDatabase.cpp	137	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM artifact_power_picker	prepare_macro
hotfixes	HOTFIX_SEL_ARTIFACT_POWER_RANK	database/Database/Implementation/HotfixDatabase.h	94	database/Database/Implementation/HotfixDatabase.cpp	140	CONNECTION_SYNCH	-	SELECT ID, RankIndex, SpellID, ItemBonusListID, AuraPointsOverride, ArtifactPowerID FROM artifact_power_rank WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_ARTIFACT_POWER_RANK_MAX_ID	database/Database/Implementation/HotfixDatabase.h	95	database/Database/Implementation/HotfixDatabase.cpp	142	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM artifact_power_rank	prepare_macro
hotfixes	HOTFIX_SEL_ARTIFACT_QUEST_XP	database/Database/Implementation/HotfixDatabase.h	97	database/Database/Implementation/HotfixDatabase.cpp	145	CONNECTION_SYNCH	-	SELECT ID, Difficulty1, Difficulty2, Difficulty3, Difficulty4, Difficulty5, Difficulty6, Difficulty7, Difficulty8, Difficulty9, Difficulty10 FROM artifact_quest_xp WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_ARTIFACT_QUEST_XP_MAX_ID	database/Database/Implementation/HotfixDatabase.h	98	database/Database/Implementation/HotfixDatabase.cpp	147	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM artifact_quest_xp	prepare_macro
hotfixes	HOTFIX_SEL_ARTIFACT_TIER	database/Database/Implementation/HotfixDatabase.h	100	database/Database/Implementation/HotfixDatabase.cpp	150	CONNECTION_SYNCH	-	SELECT ID, ArtifactTier, MaxNumTraits, MaxArtifactKnowledge, KnowledgePlayerCondition, MinimumEmpowerKnowledge FROM artifact_tier WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_ARTIFACT_TIER_MAX_ID	database/Database/Implementation/HotfixDatabase.h	101	database/Database/Implementation/HotfixDatabase.cpp	152	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM artifact_tier	prepare_macro
hotfixes	HOTFIX_SEL_ARTIFACT_UNLOCK	database/Database/Implementation/HotfixDatabase.h	103	database/Database/Implementation/HotfixDatabase.cpp	155	CONNECTION_SYNCH	-	SELECT ID, PowerID, PowerRank, ItemBonusListID, PlayerConditionID, ArtifactID FROM artifact_unlock WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_ARTIFACT_UNLOCK_MAX_ID	database/Database/Implementation/HotfixDatabase.h	104	database/Database/Implementation/HotfixDatabase.cpp	157	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM artifact_unlock	prepare_macro
hotfixes	HOTFIX_SEL_AUCTION_HOUSE	database/Database/Implementation/HotfixDatabase.h	106	database/Database/Implementation/HotfixDatabase.cpp	160	CONNECTION_SYNCH	-	SELECT ID, Name, FactionID, DepositRate, ConsignmentRate FROM auction_house WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_AUCTION_HOUSE_MAX_ID	database/Database/Implementation/HotfixDatabase.h	107	database/Database/Implementation/HotfixDatabase.cpp	162	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM auction_house	prepare_macro
hotfixes	HOTFIX_SEL_AUCTION_HOUSE_LOCALE	database/Database/Implementation/HotfixDatabase.h	108	database/Database/Implementation/HotfixDatabase.cpp	163	CONNECTION_SYNCH	-	SELECT ID, Name_lang FROM auction_house_locale WHERE (`VerifiedBuild` > 0) = ? AND locale = ?	prepare_macro
hotfixes	HOTFIX_SEL_AZERITE_EMPOWERED_ITEM	database/Database/Implementation/HotfixDatabase.h	110	database/Database/Implementation/HotfixDatabase.cpp	166	CONNECTION_SYNCH	-	SELECT ID, ItemID, AzeriteTierUnlockSetID, AzeritePowerSetID FROM azerite_empowered_item WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_AZERITE_EMPOWERED_ITEM_MAX_ID	database/Database/Implementation/HotfixDatabase.h	111	database/Database/Implementation/HotfixDatabase.cpp	168	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM azerite_empowered_item	prepare_macro
hotfixes	HOTFIX_SEL_AZERITE_ESSENCE	database/Database/Implementation/HotfixDatabase.h	113	database/Database/Implementation/HotfixDatabase.cpp	171	CONNECTION_SYNCH	-	SELECT ID, Name, Description, SpecSetID FROM azerite_essence WHERE (`VerifiedBuild` > 0) = ?	direct_prepare
hotfixes	HOTFIX_SEL_AZERITE_ESSENCE_MAX_ID	database/Database/Implementation/HotfixDatabase.h	114	database/Database/Implementation/HotfixDatabase.cpp	172	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM azerite_essence	prepare_macro
hotfixes	HOTFIX_SEL_AZERITE_ESSENCE_LOCALE	database/Database/Implementation/HotfixDatabase.h	115	database/Database/Implementation/HotfixDatabase.cpp	173	CONNECTION_SYNCH	-	SELECT ID, Name_lang, Description_lang FROM azerite_essence_locale WHERE (`VerifiedBuild` > 0) = ? AND locale = ?	prepare_macro;multiline_sql
hotfixes	HOTFIX_SEL_AZERITE_ESSENCE_POWER	database/Database/Implementation/HotfixDatabase.h	117	database/Database/Implementation/HotfixDatabase.cpp	177	CONNECTION_SYNCH	-	SELECT ID, SourceAlliance, SourceHorde, AzeriteEssenceID, Tier, MajorPowerDescription, MinorPowerDescription, MajorPowerActual, MinorPowerActual FROM azerite_essence_power WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_AZERITE_ESSENCE_POWER_MAX_ID	database/Database/Implementation/HotfixDatabase.h	118	database/Database/Implementation/HotfixDatabase.cpp	179	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM azerite_essence_power	prepare_macro
hotfixes	HOTFIX_SEL_AZERITE_ESSENCE_POWER_LOCALE	database/Database/Implementation/HotfixDatabase.h	119	database/Database/Implementation/HotfixDatabase.cpp	180	CONNECTION_SYNCH	-	SELECT ID, SourceAlliance_lang, SourceHorde_lang FROM azerite_essence_power_locale WHERE (`VerifiedBuild` > 0) = ? AND locale = ?	prepare_macro;multiline_sql
hotfixes	HOTFIX_SEL_AZERITE_ITEM	database/Database/Implementation/HotfixDatabase.h	121	database/Database/Implementation/HotfixDatabase.cpp	184	CONNECTION_SYNCH	-	SELECT ID, ItemID FROM azerite_item WHERE (`VerifiedBuild` > 0) = ?	direct_prepare
hotfixes	HOTFIX_SEL_AZERITE_ITEM_MAX_ID	database/Database/Implementation/HotfixDatabase.h	122	database/Database/Implementation/HotfixDatabase.cpp	185	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM azerite_item	prepare_macro
hotfixes	HOTFIX_SEL_AZERITE_ITEM_MILESTONE_POWER	database/Database/Implementation/HotfixDatabase.h	124	database/Database/Implementation/HotfixDatabase.cpp	188	CONNECTION_SYNCH	-	SELECT ID, RequiredLevel, AzeritePowerID, Type, AutoUnlock FROM azerite_item_milestone_power WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_AZERITE_ITEM_MILESTONE_POWER_MAX_ID	database/Database/Implementation/HotfixDatabase.h	125	database/Database/Implementation/HotfixDatabase.cpp	190	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM azerite_item_milestone_power	prepare_macro
hotfixes	HOTFIX_SEL_AZERITE_KNOWLEDGE_MULTIPLIER	database/Database/Implementation/HotfixDatabase.h	127	database/Database/Implementation/HotfixDatabase.cpp	193	CONNECTION_SYNCH	-	SELECT ID, Multiplier FROM azerite_knowledge_multiplier WHERE (`VerifiedBuild` > 0) = ?	direct_prepare
hotfixes	HOTFIX_SEL_AZERITE_KNOWLEDGE_MULTIPLIER_MAX_ID	database/Database/Implementation/HotfixDatabase.h	128	database/Database/Implementation/HotfixDatabase.cpp	194	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM azerite_knowledge_multiplier	prepare_macro
hotfixes	HOTFIX_SEL_AZERITE_LEVEL_INFO	database/Database/Implementation/HotfixDatabase.h	130	database/Database/Implementation/HotfixDatabase.cpp	197	CONNECTION_SYNCH	-	SELECT ID, BaseExperienceToNextLevel, MinimumExperienceToNextLevel, ItemLevel FROM azerite_level_info WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_AZERITE_LEVEL_INFO_MAX_ID	database/Database/Implementation/HotfixDatabase.h	131	database/Database/Implementation/HotfixDatabase.cpp	199	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM azerite_level_info	prepare_macro
hotfixes	HOTFIX_SEL_AZERITE_POWER	database/Database/Implementation/HotfixDatabase.h	133	database/Database/Implementation/HotfixDatabase.cpp	202	CONNECTION_SYNCH	-	SELECT ID, SpellID, ItemBonusListID, SpecSetID, Flags FROM azerite_power WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_AZERITE_POWER_MAX_ID	database/Database/Implementation/HotfixDatabase.h	134	database/Database/Implementation/HotfixDatabase.cpp	204	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM azerite_power	prepare_macro
hotfixes	HOTFIX_SEL_AZERITE_POWER_SET_MEMBER	database/Database/Implementation/HotfixDatabase.h	136	database/Database/Implementation/HotfixDatabase.cpp	207	CONNECTION_SYNCH	-	SELECT ID, AzeritePowerSetID, AzeritePowerID, Class, Tier, OrderIndex FROM azerite_power_set_member WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_AZERITE_POWER_SET_MEMBER_MAX_ID	database/Database/Implementation/HotfixDatabase.h	137	database/Database/Implementation/HotfixDatabase.cpp	209	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM azerite_power_set_member	prepare_macro
hotfixes	HOTFIX_SEL_AZERITE_TIER_UNLOCK	database/Database/Implementation/HotfixDatabase.h	139	database/Database/Implementation/HotfixDatabase.cpp	212	CONNECTION_SYNCH	-	SELECT ID, ItemCreationContext, Tier, AzeriteLevel, AzeriteTierUnlockSetID FROM azerite_tier_unlock WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_AZERITE_TIER_UNLOCK_MAX_ID	database/Database/Implementation/HotfixDatabase.h	140	database/Database/Implementation/HotfixDatabase.cpp	214	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM azerite_tier_unlock	prepare_macro
hotfixes	HOTFIX_SEL_AZERITE_TIER_UNLOCK_SET	database/Database/Implementation/HotfixDatabase.h	142	database/Database/Implementation/HotfixDatabase.cpp	217	CONNECTION_SYNCH	-	SELECT ID, Flags FROM azerite_tier_unlock_set WHERE (`VerifiedBuild` > 0) = ?	direct_prepare
hotfixes	HOTFIX_SEL_AZERITE_TIER_UNLOCK_SET_MAX_ID	database/Database/Implementation/HotfixDatabase.h	143	database/Database/Implementation/HotfixDatabase.cpp	218	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM azerite_tier_unlock_set	prepare_macro
hotfixes	HOTFIX_SEL_BANK_BAG_SLOT_PRICES	database/Database/Implementation/HotfixDatabase.h	145	database/Database/Implementation/HotfixDatabase.cpp	221	CONNECTION_SYNCH	-	SELECT ID, Cost FROM bank_bag_slot_prices WHERE (`VerifiedBuild` > 0) = ?	direct_prepare
hotfixes	HOTFIX_SEL_BANK_BAG_SLOT_PRICES_MAX_ID	database/Database/Implementation/HotfixDatabase.h	146	database/Database/Implementation/HotfixDatabase.cpp	222	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM bank_bag_slot_prices	prepare_macro
hotfixes	HOTFIX_SEL_BANNED_ADDONS	database/Database/Implementation/HotfixDatabase.h	148	database/Database/Implementation/HotfixDatabase.cpp	225	CONNECTION_SYNCH	-	SELECT ID, Name, Version, Flags FROM banned_addons WHERE (`VerifiedBuild` > 0) = ?	direct_prepare
hotfixes	HOTFIX_SEL_BANNED_ADDONS_MAX_ID	database/Database/Implementation/HotfixDatabase.h	149	database/Database/Implementation/HotfixDatabase.cpp	226	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM banned_addons	prepare_macro
hotfixes	HOTFIX_SEL_BARBER_SHOP_STYLE	database/Database/Implementation/HotfixDatabase.h	151	database/Database/Implementation/HotfixDatabase.cpp	229	CONNECTION_SYNCH	-	SELECT DisplayName, Description, ID, Type, CostModifier, Race, Sex, Data FROM barber_shop_style WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_BARBER_SHOP_STYLE_MAX_ID	database/Database/Implementation/HotfixDatabase.h	152	database/Database/Implementation/HotfixDatabase.cpp	231	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM barber_shop_style	prepare_macro
hotfixes	HOTFIX_SEL_BARBER_SHOP_STYLE_LOCALE	database/Database/Implementation/HotfixDatabase.h	153	database/Database/Implementation/HotfixDatabase.cpp	232	CONNECTION_SYNCH	-	SELECT ID, DisplayName_lang, Description_lang FROM barber_shop_style_locale WHERE (`VerifiedBuild` > 0) = ? AND locale = ?	prepare_macro;multiline_sql
hotfixes	HOTFIX_SEL_BATTLE_PET_ABILITY	database/Database/Implementation/HotfixDatabase.h	155	database/Database/Implementation/HotfixDatabase.cpp	236	CONNECTION_SYNCH	-	SELECT ID, Name, Description, IconFileDataID, PetTypeEnum, Cooldown, BattlePetVisualID, Flags FROM battle_pet_ability WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_BATTLE_PET_ABILITY_MAX_ID	database/Database/Implementation/HotfixDatabase.h	156	database/Database/Implementation/HotfixDatabase.cpp	238	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM battle_pet_ability	prepare_macro
hotfixes	HOTFIX_SEL_BATTLE_PET_ABILITY_LOCALE	database/Database/Implementation/HotfixDatabase.h	157	database/Database/Implementation/HotfixDatabase.cpp	239	CONNECTION_SYNCH	-	SELECT ID, Name_lang, Description_lang FROM battle_pet_ability_locale WHERE (`VerifiedBuild` > 0) = ? AND locale = ?	prepare_macro;multiline_sql
hotfixes	HOTFIX_SEL_BATTLE_PET_BREED_QUALITY	database/Database/Implementation/HotfixDatabase.h	159	database/Database/Implementation/HotfixDatabase.cpp	243	CONNECTION_SYNCH	-	SELECT ID, StateMultiplier, QualityEnum FROM battle_pet_breed_quality WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_BATTLE_PET_BREED_QUALITY_MAX_ID	database/Database/Implementation/HotfixDatabase.h	160	database/Database/Implementation/HotfixDatabase.cpp	245	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM battle_pet_breed_quality	prepare_macro
hotfixes	HOTFIX_SEL_BATTLE_PET_BREED_STATE	database/Database/Implementation/HotfixDatabase.h	162	database/Database/Implementation/HotfixDatabase.cpp	248	CONNECTION_SYNCH	-	SELECT ID, BattlePetStateID, Value, BattlePetBreedID FROM battle_pet_breed_state WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_BATTLE_PET_BREED_STATE_MAX_ID	database/Database/Implementation/HotfixDatabase.h	163	database/Database/Implementation/HotfixDatabase.cpp	250	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM battle_pet_breed_state	prepare_macro
hotfixes	HOTFIX_SEL_BATTLE_PET_SPECIES	database/Database/Implementation/HotfixDatabase.h	165	database/Database/Implementation/HotfixDatabase.cpp	253	CONNECTION_SYNCH	-	SELECT Description, SourceText, ID, CreatureID, SummonSpellID, IconFileDataID, PetTypeEnum, Flags, SourceTypeEnum, CardUIModelSceneID, LoadoutUIModelSceneID FROM battle_pet_species WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_BATTLE_PET_SPECIES_MAX_ID	database/Database/Implementation/HotfixDatabase.h	166	database/Database/Implementation/HotfixDatabase.cpp	255	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM battle_pet_species	prepare_macro
hotfixes	HOTFIX_SEL_BATTLE_PET_SPECIES_LOCALE	database/Database/Implementation/HotfixDatabase.h	167	database/Database/Implementation/HotfixDatabase.cpp	256	CONNECTION_SYNCH	-	SELECT ID, Description_lang, SourceText_lang FROM battle_pet_species_locale WHERE (`VerifiedBuild` > 0) = ? AND locale = ?	prepare_macro;multiline_sql
hotfixes	HOTFIX_SEL_BATTLE_PET_SPECIES_STATE	database/Database/Implementation/HotfixDatabase.h	169	database/Database/Implementation/HotfixDatabase.cpp	260	CONNECTION_SYNCH	-	SELECT ID, BattlePetStateID, Value, BattlePetSpeciesID FROM battle_pet_species_state WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_BATTLE_PET_SPECIES_STATE_MAX_ID	database/Database/Implementation/HotfixDatabase.h	170	database/Database/Implementation/HotfixDatabase.cpp	262	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM battle_pet_species_state	prepare_macro
hotfixes	HOTFIX_SEL_BATTLEMASTER_LIST	database/Database/Implementation/HotfixDatabase.h	172	database/Database/Implementation/HotfixDatabase.cpp	265	CONNECTION_SYNCH	-	SELECT ID, Name, GameType, ShortDescription, LongDescription, InstanceType, MinLevel, MaxLevel, RatedPlayers, MinPlayers, MaxPlayers, GroupsAllowed, MaxGroupSize, HolidayWorldState, Flags, IconFileDataID, RequiredPlayerC...	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_BATTLEMASTER_LIST_MAX_ID	database/Database/Implementation/HotfixDatabase.h	173	database/Database/Implementation/HotfixDatabase.cpp	269	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM battlemaster_list	prepare_macro
hotfixes	HOTFIX_SEL_BATTLEMASTER_LIST_LOCALE	database/Database/Implementation/HotfixDatabase.h	174	database/Database/Implementation/HotfixDatabase.cpp	270	CONNECTION_SYNCH	-	SELECT ID, Name_lang, GameType_lang, ShortDescription_lang, LongDescription_lang FROM battlemaster_list_locale WHERE (`VerifiedBuild` > 0) = ? AND locale = ?	prepare_macro;multiline_sql
hotfixes	HOTFIX_SEL_BROADCAST_TEXT	database/Database/Implementation/HotfixDatabase.h	176	database/Database/Implementation/HotfixDatabase.cpp	274	CONNECTION_SYNCH	-	SELECT `Text`, Text1, ID, LanguageID, ConditionID, EmotesID, Flags, ChatBubbleDurationMs, VoiceOverPriorityID, SoundKitID1, SoundKitID2, EmoteID1, EmoteID2, EmoteID3, EmoteDelay1, EmoteDelay2, EmoteDelay3 FROM broadcast_...	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_BROADCAST_TEXT_MAX_ID	database/Database/Implementation/HotfixDatabase.h	177	database/Database/Implementation/HotfixDatabase.cpp	277	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM broadcast_text	prepare_macro
hotfixes	HOTFIX_SEL_BROADCAST_TEXT_LOCALE	database/Database/Implementation/HotfixDatabase.h	178	database/Database/Implementation/HotfixDatabase.cpp	278	CONNECTION_SYNCH	-	SELECT ID, Text_lang, Text1_lang FROM broadcast_text_locale WHERE (`VerifiedBuild` > 0) = ? AND locale = ?	prepare_macro;multiline_sql
hotfixes	HOTFIX_SEL_CFG_CATEGORIES	database/Database/Implementation/HotfixDatabase.h	180	database/Database/Implementation/HotfixDatabase.cpp	282	CONNECTION_SYNCH	-	SELECT ID, Name, LocaleMask, CreateCharsetMask, ExistingCharsetMask, Flags, `Order` FROM cfg_categories WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_CFG_CATEGORIES_MAX_ID	database/Database/Implementation/HotfixDatabase.h	181	database/Database/Implementation/HotfixDatabase.cpp	284	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM cfg_categories	prepare_macro
hotfixes	HOTFIX_SEL_CFG_CATEGORIES_LOCALE	database/Database/Implementation/HotfixDatabase.h	182	database/Database/Implementation/HotfixDatabase.cpp	285	CONNECTION_SYNCH	-	SELECT ID, Name_lang FROM cfg_categories_locale WHERE (`VerifiedBuild` > 0) = ? AND locale = ?	prepare_macro
hotfixes	HOTFIX_SEL_CFG_REGIONS	database/Database/Implementation/HotfixDatabase.h	184	database/Database/Implementation/HotfixDatabase.cpp	288	CONNECTION_SYNCH	-	SELECT ID, Tag, RegionID, Raidorigin, RegionGroupMask, ChallengeOrigin FROM cfg_regions WHERE (`VerifiedBuild` > 0) = ?	multiline_sql;direct_prepare
hotfixes	HOTFIX_SEL_CFG_REGIONS_MAX_ID	database/Database/Implementation/HotfixDatabase.h	185	database/Database/Implementation/HotfixDatabase.cpp	290	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM cfg_regions	prepare_macro
hotfixes	HOTFIX_SEL_CHAR_TITLES	database/Database/Implementation/HotfixDatabase.h	187	database/Database/Implementation/HotfixDatabase.cpp	293	CONNECTION_SYNCH	-	SELECT ID, Name, Name1, MaskID, Flags FROM char_titles WHERE (`VerifiedBuild` > 0) = ?	direct_prepare
hotfixes	HOTFIX_SEL_CHAR_TITLES_MAX_ID	database/Database/Implementation/HotfixDatabase.h	188	database/Database/Implementation/HotfixDatabase.cpp	294	CONNECTION_SYNCH	-	SELECT MAX(ID) + 1 FROM char_titles	prepare_macro
